"","FileName","Time","APOE","Sex","APOE_Sex","Injection","Age","mean_FullCellComplexity","mean_log_MaxBranchLength","mean_log_AvgBranchLength","mean_t_index"
"254","20250619_Tser06174_microglia_Probabilities_combined.xlsx",26,"APOE3","Male","APOE3 Male","PostInjection","young",2.60581222206938,4.2648538751272,3.85790164503757,0.484434906277155
"255","20250619_Tser06174_microglia_Probabilities_combined.xlsx",27,"APOE3","Male","APOE3 Male","PostInjection","young",2.5310897913724,4.25831843878165,3.88152932040927,0.540917776104383
"256","20250619_Tser06174_microglia_Probabilities_combined.xlsx",28,"APOE3","Male","APOE3 Male","PostInjection","young",2.60178289006652,4.17026198879173,3.83596861019737,0.56278015757233
"257","20250619_Tser06174_microglia_Probabilities_combined.xlsx",29,"APOE3","Male","APOE3 Male","PostInjection","young",2.43052636771787,4.07845831953594,3.71638942146076,0.510475348446052
"258","20250619_Tser06174_microglia_Probabilities_combined.xlsx",30,"APOE3","Male","APOE3 Male","PostInjection","young",2.57333212464621,4.12011796530832,3.78456818506107,0.593957210231699
"259","20250619_Tser06174_microglia_Probabilities_combined.xlsx",31,"APOE3","Male","APOE3 Male","PostInjection","young",2.55218624473979,4.18724317389363,3.87347668469933,0.578620753490239
"260","20250619_Tser06174_microglia_Probabilities_combined.xlsx",32,"APOE3","Male","APOE3 Male","PostInjection","young",2.43451339541205,4.10599503692145,3.79974813554713,0.629465908655266
"261","20250619_Tser06174_microglia_Probabilities_combined.xlsx",33,"APOE3","Male","APOE3 Male","PostInjection","young",2.49361314378288,4.09933623956489,3.78830146428794,0.610117078881725
"262","20250619_Tser06174_microglia_Probabilities_combined.xlsx",34,"APOE3","Male","APOE3 Male","PostInjection","young",2.37174745848794,4.0439691163292,3.73270961312507,0.616771984983687
"263","20250619_Tser06174_microglia_Probabilities_combined.xlsx",35,"APOE3","Male","APOE3 Male","PostInjection","young",2.49628923502421,4.09247150725992,3.83820303335812,0.669978402668271
"264","20250619_Tser06174_microglia_Probabilities_combined.xlsx",36,"APOE3","Male","APOE3 Male","PostInjection","young",2.3717754566779,3.9973410831456,3.67082421050335,0.570506340180709
"265","20250619_Tser06174_microglia_Probabilities_combined.xlsx",37,"APOE3","Male","APOE3 Male","PostInjection","young",2.59650408321472,4.23712127597643,3.85157762124648,0.496777735722055
"266","20250619_Tser06174_microglia_Probabilities_combined.xlsx",38,"APOE3","Male","APOE3 Male","PostInjection","young",2.48477573571953,4.07027278272147,3.74826892642225,0.561504648809626
"267","20250619_Tser06174_microglia_Probabilities_combined.xlsx",39,"APOE3","Male","APOE3 Male","PostInjection","young",2.48993548047996,4.1037399862627,3.76202949641941,0.541630075377386
"268","20250619_Tser06174_microglia_Probabilities_combined.xlsx",40,"APOE3","Male","APOE3 Male","PostInjection","young",2.52071861385281,4.0991073674923,3.80549350764562,0.609752859580568
"269","20250619_Tser06174_microglia_Probabilities_combined.xlsx",41,"APOE3","Male","APOE3 Male","PostInjection","young",2.31542115146978,3.92433551161377,3.61394123528045,0.608769097322756
"270","20250619_Tser06174_microglia_Probabilities_combined.xlsx",42,"APOE3","Male","APOE3 Male","PostInjection","young",2.50391278409042,4.20448558929368,3.8520030929974,0.508216032273301
"271","20250619_Tser06174_microglia_Probabilities_combined.xlsx",43,"APOE3","Male","APOE3 Male","PostInjection","young",2.31738276667563,4.05589481931137,3.77565282954423,0.651475616528325
"272","20250619_Tser06174_microglia_Probabilities_combined.xlsx",44,"APOE3","Male","APOE3 Male","PostInjection","young",2.40693448368917,4.19088599158212,3.83942752337013,0.526714286335021
"273","20250619_Tser06174_microglia_Probabilities_combined.xlsx",45,"APOE3","Male","APOE3 Male","PostInjection","young",2.41171240711963,4.23071886026735,3.85439786543575,0.522697956893013
"274","20250619_Tser06174_microglia_Probabilities_combined.xlsx",46,"APOE3","Male","APOE3 Male","PostInjection","young",2.24479162969806,4.03237367445114,3.74073786863786,0.634436880198008
"275","20250619_Tser06174_microglia_Probabilities_combined.xlsx",47,"APOE3","Male","APOE3 Male","PostInjection","young",2.36632404398733,4.07317420568824,3.69935021309505,0.561300310685672
"276","20250619_Tser06174_microglia_Probabilities_combined.xlsx",48,"APOE3","Male","APOE3 Male","PostInjection","young",2.4518542701159,4.27029908680733,3.88669893780439,0.500986961229347
"277","20250619_Tser06174_microglia_Probabilities_combined.xlsx",49,"APOE3","Male","APOE3 Male","PostInjection","young",2.2836785832456,4.00996973324588,3.64437719923156,0.533174397771852
"278","20250619_Tser06174_microglia_Probabilities_combined.xlsx",50,"APOE3","Male","APOE3 Male","PostInjection","young",2.28514686707587,4.0719497423029,3.73380384887389,0.556210689588774
"279","20250619_Tser06174_microglia_Probabilities_combined.xlsx",51,"APOE3","Male","APOE3 Male","PostInjection","young",2.31298999704625,4.08737274507759,3.75120362012903,0.609351855315613
"280","20250619_Tser06174_microglia_Probabilities_combined.xlsx",52,"APOE3","Male","APOE3 Male","PostInjection","young",2.03692171001036,3.85987936726902,3.45457539074029,0.476797951265663
"281","20250619_Tser06174_microglia_Probabilities_combined.xlsx",53,"APOE3","Male","APOE3 Male","PostInjection","young",2.19455760728417,3.9187932329418,3.57675631036099,0.594966996241367
"282","20250619_Tser06174_microglia_Probabilities_combined.xlsx",54,"APOE3","Male","APOE3 Male","PostInjection","young",2.37441531272215,4.05481142739531,3.71789241556725,0.614196672203928
"283","20250619_Tser06174_microglia_Probabilities_combined.xlsx",55,"APOE3","Male","APOE3 Male","PostInjection","young",2.35652347281025,4.13966882485667,3.79733246726488,0.547717396288538
"284","20250619_Tser06174_microglia_Probabilities_combined.xlsx",56,"APOE3","Male","APOE3 Male","PostInjection","young",2.28390449836878,3.96801196566508,3.59833415652167,0.544188853147518
"285","20250619_Tser06174_microglia_Probabilities_combined.xlsx",57,"APOE3","Male","APOE3 Male","PostInjection","young",2.19627393389434,3.99710680795192,3.71095330016793,0.635325696749199
"286","20250619_Tser06174_microglia_Probabilities_combined.xlsx",58,"APOE3","Male","APOE3 Male","PostInjection","young",2.12247393505181,3.93897667954469,3.64030340309822,0.610012051751914
"287","20250619_Tser06174_microglia_Probabilities_combined.xlsx",59,"APOE3","Male","APOE3 Male","PostInjection","young",2.47020786270149,4.19818856826871,3.84892801994336,0.549448020353677
"288","20250619_Tser06174_microglia_Probabilities_combined.xlsx",60,"APOE3","Male","APOE3 Male","PostInjection","young",2.1304103926116,3.92412901417066,3.64961465446488,0.683023511541563
"289","Mouse0507",1,"APOE4","Male","APOE4 Male","PreInjection","old",1.96459548197686,3.9468074771891,3.66122716172103,0.675401911777545
"290","Mouse0507",2,"APOE4","Male","APOE4 Male","PreInjection","old",1.8843452756776,3.84579889850022,3.55779029493612,0.642442904585507
"291","Mouse0507",3,"APOE4","Male","APOE4 Male","PreInjection","old",1.98196586800905,3.98838316275834,3.68225780359288,0.607601659679994
"292","Mouse0507",4,"APOE4","Male","APOE4 Male","PreInjection","old",1.9742724571547,4.03398643170121,3.77995442582731,0.692591071761244
"293","Mouse0507",5,"APOE4","Male","APOE4 Male","PreInjection","old",2.00459313162316,4.08473115397434,3.79200348974724,0.625360859503953
"294","Mouse0507",6,"APOE4","Male","APOE4 Male","PreInjection","old",1.92930208895062,3.9925347676828,3.65395051950463,0.600819117045482
"295","Mouse0507",7,"APOE4","Male","APOE4 Male","PreInjection","old",1.99990960905818,4.16115502847008,3.8563580401261,0.636534448873238
"296","Mouse0507",8,"APOE4","Male","APOE4 Male","PreInjection","old",1.9295297540793,3.87721108252712,3.61800264986874,0.700423915946902
"297","Mouse0507",9,"APOE4","Male","APOE4 Male","PreInjection","old",1.99009229198847,3.8746345524893,3.57877500807114,0.635129275646481
"298","Mouse0507",10,"APOE4","Male","APOE4 Male","PreInjection","old",1.96790311207673,3.88214772602363,3.62088334395884,0.680129891171024
"299","Mouse0507",11,"APOE4","Male","APOE4 Male","PreInjection","old",1.91377406510548,3.78408187282957,3.51180513828999,0.666512281952395
"300","Mouse0507",12,"APOE4","Male","APOE4 Male","PreInjection","old",2.08313978245119,3.99060091711494,3.68522374835003,0.638399516244364
"301","Mouse0507",13,"APOE4","Male","APOE4 Male","PostInjection","old",1.98442362741281,3.98170706475871,3.6714248167913,0.602856922705306
"302","Mouse0507",14,"APOE4","Male","APOE4 Male","PostInjection","old",1.96701357931004,3.95654485037505,3.66310054456788,0.636646631148388
"303","Mouse0507",15,"APOE4","Male","APOE4 Male","PostInjection","old",2.09446213374838,4.05435893235443,3.7763402098697,0.659883426710019
"304","Mouse0507",16,"APOE4","Male","APOE4 Male","PostInjection","old",2.17896200285548,4.14320896366397,3.84358911051312,0.598958012206821
"305","Mouse0507",17,"APOE4","Male","APOE4 Male","PostInjection","old",2.03940177848856,4.07506262632987,3.73331041776739,0.590284455920398
"306","Mouse0507",18,"APOE4","Male","APOE4 Male","PostInjection","old",2.08148465484554,3.93865558506569,3.65687224270364,0.649608632267686
"307","Mouse0507",19,"APOE4","Male","APOE4 Male","PostInjection","old",2.0079200236398,3.94944064626849,3.68484489377196,0.667492352271866
"308","Mouse0507",20,"APOE4","Male","APOE4 Male","PostInjection","old",2.001647630628,3.922174130483,3.6347747052894,0.624943538599873
"309","Mouse0507",21,"APOE4","Male","APOE4 Male","PostInjection","old",2.06350903921481,4.00626443223404,3.69514373104356,0.607196212530494
"310","Mouse0507",22,"APOE4","Male","APOE4 Male","PostInjection","old",2.08640432772882,4.02956258158449,3.7243054623808,0.60336259097737
"311","Mouse0507",23,"APOE4","Male","APOE4 Male","PostInjection","old",2.03964097927527,4.00474953888532,3.69877465156817,0.602213748936016
"312","Mouse0507",24,"APOE4","Male","APOE4 Male","PostInjection","old",1.97109368359138,3.89807798302965,3.60837960530415,0.63957685862988
"313","Mouse0507",25,"APOE4","Male","APOE4 Male","PostInjection","old",2.16007846062556,4.17230605664379,3.78862269818133,0.501598788104904
"314","Mouse0507",26,"APOE4","Male","APOE4 Male","PostInjection","old",2.15498240729876,4.15964000998711,3.79912364584221,0.537175459079709
"315","Mouse0507",27,"APOE4","Male","APOE4 Male","PostInjection","old",1.91275683064031,3.92749273332188,3.62957504878652,0.642228313571789
"316","Mouse0507",28,"APOE4","Male","APOE4 Male","PostInjection","old",2.02437260841618,4.06276189189847,3.74472902108727,0.621776114437175
"317","Mouse0507",29,"APOE4","Male","APOE4 Male","PostInjection","old",1.956442186354,3.91241395713863,3.58605705071249,0.621589356591037
"318","Mouse0507",30,"APOE4","Male","APOE4 Male","PostInjection","old",2.01298146432605,4.01804382665364,3.69690438749903,0.621297959933558
"319","Mouse0507",31,"APOE4","Male","APOE4 Male","PostInjection","old",1.9405427739716,3.94567928198515,3.62599110152667,0.613349127361383
"320","Mouse0507",32,"APOE4","Male","APOE4 Male","PostInjection","old",1.95303535480195,3.9720130090594,3.64474922120855,0.597603949242346
"321","Mouse0507",33,"APOE4","Male","APOE4 Male","PostInjection","old",1.95366897263141,3.91772380410151,3.6218458820986,0.639851240616612
"322","Mouse0507",34,"APOE4","Male","APOE4 Male","PostInjection","old",2.00960567974232,3.9966879077746,3.69659540375704,0.614030185311997
"323","Mouse0507",35,"APOE4","Male","APOE4 Male","PostInjection","old",2.0003933423126,3.98252849754833,3.66791591790788,0.626839908945946
"324","Mouse0507",36,"APOE4","Male","APOE4 Male","PostInjection","old",1.91328946473457,3.88750066032275,3.587997613485,0.644652622558197
"325","Mouse0507",37,"APOE4","Male","APOE4 Male","PostInjection","old",1.9644611300691,3.89116599256568,3.60929697675702,0.676609026796625
"326","Mouse0507",38,"APOE4","Male","APOE4 Male","PostInjection","old",1.985016641603,3.84274834282272,3.55716031372774,0.661280549753187
"327","Mouse0507",39,"APOE4","Male","APOE4 Male","PostInjection","old",1.98229149996134,3.76429257706088,3.54369713645312,0.735866051352459
"328","Mouse0507",40,"APOE4","Male","APOE4 Male","PostInjection","old",2.03406703113824,3.93011183909752,3.67152329370409,0.689020534631887
"329","Mouse0507",41,"APOE4","Male","APOE4 Male","PostInjection","old",1.93461362270185,3.8066607745407,3.52272495355861,0.646193262905228
"330","Mouse0507",42,"APOE4","Male","APOE4 Male","PostInjection","old",2.08585327206526,3.91277332052948,3.64212075695569,0.661541259230972
"331","Mouse0507",43,"APOE4","Male","APOE4 Male","PostInjection","old",2.05755368069764,3.93044548962078,3.67641046176852,0.701836115015235
"332","Mouse0507",44,"APOE4","Male","APOE4 Male","PostInjection","old",2.01029174643496,3.97800402286895,3.70427449481416,0.64457122849571
"333","Mouse0507",45,"APOE4","Male","APOE4 Male","PostInjection","old",2.01520346320041,3.9826294269841,3.66754325426504,0.635693671651836
"334","Mouse0507",46,"APOE4","Male","APOE4 Male","PostInjection","old",2.01752514517049,3.98897299837243,3.67723370485358,0.597631959766221
"335","Mouse0507",47,"APOE4","Male","APOE4 Male","PostInjection","old",2.05323154050282,4.03880388733363,3.76235786239918,0.659635850189445
"336","Mouse0507",48,"APOE4","Male","APOE4 Male","PostInjection","old",2.12422365177964,4.23050159120462,3.90576787888215,0.595844977881523
"337","Mouse0507",49,"APOE4","Male","APOE4 Male","PostInjection","old",2.02736848461099,4.08271088584869,3.75889520481629,0.581858883053958
"338","Mouse0507",50,"APOE4","Male","APOE4 Male","PostInjection","old",2.01482773788933,3.92621381317156,3.64938623688069,0.655221471015437
"339","Mouse0507",51,"APOE4","Male","APOE4 Male","PostInjection","old",1.97252108755886,3.88384903164401,3.63832688115045,0.704101092452562
"340","Mouse0507",52,"APOE4","Male","APOE4 Male","PostInjection","old",2.0220431248632,3.98348119371878,3.70847721306661,0.665812890298242
"341","Mouse0507",53,"APOE4","Male","APOE4 Male","PostInjection","old",1.99049248832251,3.88204461655415,3.59882612914169,0.647933261138073
"342","Mouse0507",54,"APOE4","Male","APOE4 Male","PostInjection","old",2.06475121306794,3.94598360528473,3.72002907598438,0.718587432825206
"343","Mouse0507",55,"APOE4","Male","APOE4 Male","PostInjection","old",1.90644578942463,3.80864413141749,3.57325771097794,0.707769416190007
"344","Mouse0507",56,"APOE4","Male","APOE4 Male","PostInjection","old",1.98361332019825,3.96452403112637,3.66170809646726,0.614911973531931
"345","Mouse0507",57,"APOE4","Male","APOE4 Male","PostInjection","old",1.98095766218102,3.87660020987945,3.60195144854974,0.670702730838894
"346","Mouse0507",58,"APOE4","Male","APOE4 Male","PostInjection","old",1.98589685458739,4.05045297561242,3.73646564487409,0.600156481873863
"347","Mouse0507",59,"APOE4","Male","APOE4 Male","PostInjection","old",1.98468354095393,4.04530196231953,3.75101523256286,0.617243194934696
"348","Mouse0507",60,"APOE4","Male","APOE4 Male","PostInjection","old",2.03095253646996,4.04910088309669,3.75152636369387,0.638657787206798
"349","Mouse0507",61,"APOE4","Male","APOE4 Male","PostInjection","old",2.08814134430008,4.0813757552659,3.80099879903975,0.654143787087045
"350","Mouse0507",62,"APOE4","Male","APOE4 Male","PostInjection","old",2.03380694132936,3.92848000230047,3.61231178312707,0.629019047191356
"351","Mouse0507",63,"APOE4","Male","APOE4 Male","PostInjection","old",2.06248733368169,4.07169942061984,3.75436622975852,0.596940749532164
"352","Mouse0507",64,"APOE4","Male","APOE4 Male","PostInjection","old",2.08358659229528,4.10590004503557,3.79291444192468,0.633506718261392
"353","Mouse0507",65,"APOE4","Male","APOE4 Male","PostInjection","old",2.08097000636605,4.13928444455233,3.85485574586024,0.627334380329117
"354","Mouse0507",66,"APOE4","Male","APOE4 Male","PostInjection","old",1.89343268672966,3.86439324375581,3.55458044795531,0.611051172260135
"355","Mouse0507",67,"APOE4","Male","APOE4 Male","PostInjection","old",1.93169933101777,3.96555742969854,3.6627331476409,0.60984662430329
"356","Mouse0507",68,"APOE4","Male","APOE4 Male","PostInjection","old",1.85939130251868,3.80800051407948,3.52511148190298,0.642224625457438
"357","Mouse0507",69,"APOE4","Male","APOE4 Male","PostInjection","old",1.97913255061219,3.98278439527108,3.70771833213117,0.668495163843963
"358","Mouse0507",70,"APOE4","Male","APOE4 Male","PostInjection","old",2.00861555167227,3.92963622487761,3.69131855574511,0.671362955294321
"359","Mouse0507",71,"APOE4","Male","APOE4 Male","PostInjection","old",1.92677487045025,3.83619888039117,3.52925110415523,0.618157718112303
"360","Mouse0507",72,"APOE4","Male","APOE4 Male","PostInjection","old",2.08412719795079,3.9285334168238,3.67717016598564,0.680305829427172
"361","Mouse0422",1,"APOE3","Female","APOE3 Female","PreInjection","young",2.07478124846417,4.24039554874481,3.89055988789126,0.583061473698663
"362","Mouse0422",2,"APOE3","Female","APOE3 Female","PreInjection","young",2.07335865853038,4.22795204862117,3.8949724396823,0.593410988828726
"363","Mouse0422",3,"APOE3","Female","APOE3 Female","PreInjection","young",2.01527125526152,4.24527743434533,3.88468795788633,0.570900174730565
"364","Mouse0422",4,"APOE3","Female","APOE3 Female","PreInjection","young",2.00365025753182,4.02483952127728,3.73072861155911,0.649799414235517
"365","Mouse0422",5,"APOE3","Female","APOE3 Female","PreInjection","young",2.01365248269949,4.16079196924952,3.79927333946564,0.546316573535583
"366","Mouse0422",6,"APOE3","Female","APOE3 Female","PreInjection","young",2.09455536971474,4.27734327773623,3.89290972048846,0.509938607768124
"367","Mouse0422",7,"APOE3","Female","APOE3 Female","PreInjection","young",1.98054153729432,4.04740564887629,3.70413485197178,0.548247520379519
"368","Mouse0422",8,"APOE3","Female","APOE3 Female","PreInjection","young",2.00368805997179,4.16964332289812,3.81574191833056,0.576428899218586
"369","Mouse0422",9,"APOE3","Female","APOE3 Female","PreInjection","young",2.00681353837129,4.22104184855011,3.87642761197278,0.586462054580303
"370","Mouse0422",10,"APOE3","Female","APOE3 Female","PreInjection","young",1.98611900774141,4.01376929067331,3.70969481003625,0.621537263844166
"371","Mouse0422",11,"APOE3","Female","APOE3 Female","PreInjection","young",2.05243959305118,4.14873769317689,3.8051057253148,0.573448025245307
"372","Mouse0422",12,"APOE3","Female","APOE3 Female","PreInjection","young",1.97499988490797,4.05956139470694,3.70512311770587,0.555369861876807
"373","Mouse0422",13,"APOE3","Female","APOE3 Female","PreInjection","young",2.01753448726868,4.05896562504131,3.75922213021045,0.637907647324494
"374","Mouse0422",14,"APOE3","Female","APOE3 Female","PreInjection","young",2.01265457093673,4.13276504261763,3.78456119064695,0.577907361483712
"375","Mouse0422",15,"APOE3","Female","APOE3 Female","PreInjection","young",2.0501844610556,4.08581671424139,3.77442926466526,0.631871007767128
"376","Mouse0422",16,"APOE3","Female","APOE3 Female","PostInjection","young",2.05883969252412,4.04181946237905,3.69168476777487,0.550778817287752
"377","Mouse0422",17,"APOE3","Female","APOE3 Female","PostInjection","young",1.98133630856679,4.04131676290613,3.71671659024497,0.585621297955765
"378","Mouse0422",18,"APOE3","Female","APOE3 Female","PostInjection","young",2.03584278196207,3.97253739340087,3.66590631271335,0.617394149067439
"379","Mouse0422",19,"APOE3","Female","APOE3 Female","PostInjection","young",1.98518537011152,3.9683785980915,3.72406878413275,0.693027003368843
"380","Mouse0422",20,"APOE3","Female","APOE3 Female","PostInjection","young",2.13025605613589,4.13797123613613,3.87892625659192,0.656427693614948
"381","Mouse0422",21,"APOE3","Female","APOE3 Female","PostInjection","young",1.91446008447212,3.98742340226766,3.64089761463459,0.576973093831947
"382","Mouse0422",22,"APOE3","Female","APOE3 Female","PostInjection","young",1.97486493844847,4.02535560752529,3.69284732995869,0.577259481022793
"383","Mouse0422",23,"APOE3","Female","APOE3 Female","PostInjection","young",2.02007237680878,4.03280999797415,3.69159987787111,0.57100171348415
"384","Mouse0422",24,"APOE3","Female","APOE3 Female","PostInjection","young",2.07690440789556,4.07906060648944,3.74201752363585,0.584728384492838
"385","Mouse0422",25,"APOE3","Female","APOE3 Female","PostInjection","young",2.03287756463481,4.04550847479089,3.76573662924205,0.648274227795756
"386","Mouse0422",26,"APOE3","Female","APOE3 Female","PostInjection","young",2.12654288988272,4.13042700325071,3.81292349992628,0.616823214604955
"387","Mouse0422",27,"APOE3","Female","APOE3 Female","PostInjection","young",2.06835953838414,4.18076454431772,3.84387116871228,0.568193482451403
"388","Mouse0422",28,"APOE3","Female","APOE3 Female","PostInjection","young",2.0939230373568,4.12446820567855,3.81181901437516,0.630422509403363
"389","Mouse0422",29,"APOE3","Female","APOE3 Female","PostInjection","young",2.07369633803493,4.09013615607504,3.81258816046209,0.656693838186478
"390","Mouse0422",30,"APOE3","Female","APOE3 Female","PostInjection","young",2.13790636044865,4.09701114912698,3.77766655285536,0.577251006891411
"391","Mouse0422",31,"APOE3","Female","APOE3 Female","PostInjection","young",2.04177111698831,4.06482116491247,3.77697220751294,0.638099360265804
"392","Mouse0422",32,"APOE3","Female","APOE3 Female","PostInjection","young",2.17990609167463,4.19944879239463,3.85591544212765,0.563607731426652
"393","Mouse0422",33,"APOE3","Female","APOE3 Female","PostInjection","young",2.11566022494144,4.12198168098917,3.77880741050763,0.561623821861379
"394","Mouse0422",34,"APOE3","Female","APOE3 Female","PostInjection","young",2.12778915733916,4.19649663674283,3.86005500069273,0.604246347485315
"395","Mouse0422",35,"APOE3","Female","APOE3 Female","PostInjection","young",2.15493792338141,4.1610235235282,3.84233299565792,0.587425467381829
"396","Mouse0422",36,"APOE3","Female","APOE3 Female","PostInjection","young",2.18269189040427,4.08360218832363,3.75139703435385,0.591202626863135
"397","Mouse0422",37,"APOE3","Female","APOE3 Female","PostInjection","young",2.08887859976408,4.12015704369531,3.79395316676989,0.559902449715564
"398","Mouse0422",38,"APOE3","Female","APOE3 Female","PostInjection","young",2.14065878840772,4.09588371155783,3.80785585187217,0.627748662628379
"399","Mouse0422",39,"APOE3","Female","APOE3 Female","PostInjection","young",2.06757183908182,4.00072736683162,3.68793006252645,0.614668420271249
"400","Mouse0422",40,"APOE3","Female","APOE3 Female","PostInjection","young",2.05333561614457,4.09498703763649,3.72365125526977,0.529435684348643
"401","Mouse0422",41,"APOE3","Female","APOE3 Female","PostInjection","young",1.98651532512138,4.03088634174478,3.67691609091565,0.576593559116632
"402","Mouse0422",42,"APOE3","Female","APOE3 Female","PostInjection","young",2.07494883694345,4.16373483036422,3.85004887981965,0.634893366404069
"403","Mouse0422",43,"APOE3","Female","APOE3 Female","PostInjection","young",2.05906405780378,4.21209426491593,3.85518032720974,0.538470929348606
"404","Mouse0422",44,"APOE3","Female","APOE3 Female","PostInjection","young",2.1509753549473,4.15311602871719,3.76719699312738,0.545334358536092
"405","Mouse0422",45,"APOE3","Female","APOE3 Female","PostInjection","young",2.16568468865203,4.19612767153967,3.81690642764479,0.532592192031055
"406","Mouse0410",1,"APOE3","Male","APOE3 Male","PreInjection","young",1.95579043717318,4.12342431580459,3.79168329228886,0.588520224466412
"407","Mouse0410",2,"APOE3","Male","APOE3 Male","PreInjection","young",2.00234335887432,4.22960459831041,3.8701588830025,0.574919506684623
"408","Mouse0410",3,"APOE3","Male","APOE3 Male","PreInjection","young",1.9316550397848,4.12299918129724,3.71876190137466,0.501213614453382
"409","Mouse0410",4,"APOE3","Male","APOE3 Male","PreInjection","young",1.93112598717147,4.11819700168747,3.7792833206097,0.589951514646434
"410","Mouse0410",5,"APOE3","Male","APOE3 Male","PreInjection","young",1.91997248107944,4.10943432199181,3.81809245771796,0.645310230761981
"411","Mouse0410",6,"APOE3","Male","APOE3 Male","PreInjection","young",1.91601833106968,4.12113760174529,3.7901432727239,0.584666867090972
"412","Mouse0410",7,"APOE3","Male","APOE3 Male","PreInjection","young",1.97266281144249,4.19796493172619,3.88254232370362,0.613200798416846
"413","Mouse0410",8,"APOE3","Male","APOE3 Male","PreInjection","young",1.93060758020626,4.08981609512632,3.74352167868721,0.592329540628327
"414","Mouse0410",9,"APOE3","Male","APOE3 Male","PreInjection","young",1.9278308616913,4.05947153051172,3.74271594275993,0.621322160867097
"415","Mouse0410",10,"APOE3","Male","APOE3 Male","PreInjection","young",1.89308861508439,4.08344611500121,3.76809012356009,0.603379189840087
"416","Mouse0410",11,"APOE3","Male","APOE3 Male","PreInjection","young",1.92280372305685,4.18790080967211,3.83529238720483,0.592484714453044
"417","Mouse0410",12,"APOE3","Male","APOE3 Male","PreInjection","young",1.89321074847984,4.08794868010996,3.75009554100984,0.589813415624757
"418","Mouse0410",13,"APOE3","Male","APOE3 Male","PostInjection","young",1.86088411993804,4.10622345558986,3.72566425504082,0.531395790674859
"419","Mouse0410",14,"APOE3","Male","APOE3 Male","PostInjection","young",1.74417244931649,3.8908601429408,3.56616229103978,0.576511024173048
"420","Mouse0410",15,"APOE3","Male","APOE3 Male","PostInjection","young",1.81479503998417,4.00845222027671,3.68333803435776,0.613210021995483
"421","Mouse0410",16,"APOE3","Male","APOE3 Male","PostInjection","young",1.80544841269968,3.89232717188812,3.5239883630616,0.545900903044741
"422","Mouse0410",17,"APOE3","Male","APOE3 Male","PostInjection","young",1.80657543974749,3.9621158958745,3.58278579096881,0.551257518395366
"423","Mouse0410",18,"APOE3","Male","APOE3 Male","PostInjection","young",1.79667334702677,3.92208213196474,3.5690384337006,0.550476762508942
"424","Mouse0410",19,"APOE3","Male","APOE3 Male","PostInjection","young",1.80962720138051,3.96412548318406,3.59757028153569,0.551719185839025
"425","Mouse0410",20,"APOE3","Male","APOE3 Male","PostInjection","young",1.81914860805564,4.01896547337091,3.63121957342191,0.502692870426393
"426","Mouse0410",21,"APOE3","Male","APOE3 Male","PostInjection","young",1.80387930678201,3.91954984691187,3.55753840432002,0.553131832596356
"427","Mouse0410",22,"APOE3","Male","APOE3 Male","PostInjection","young",1.83748903261015,3.92252404505692,3.61424985446307,0.625306680786811
"428","Mouse0410",23,"APOE3","Male","APOE3 Male","PostInjection","young",1.81081846108408,3.89403969759325,3.5360966869812,0.551329283363033
"429","Mouse0410",24,"APOE3","Male","APOE3 Male","PostInjection","young",1.8276506295627,3.94465351036019,3.61331911295871,0.58926498245821
"430","Mouse0410",25,"APOE3","Male","APOE3 Male","PostInjection","young",1.77626148364567,3.87744322508397,3.54404381691321,0.55797967401829
"431","Mouse0410",26,"APOE3","Male","APOE3 Male","PostInjection","young",1.74688376414222,3.83456143472742,3.51278940886517,0.579796876099179
"432","Mouse0410",27,"APOE3","Male","APOE3 Male","PostInjection","young",1.73651710782706,3.85157344005741,3.49059142145721,0.523476788240971
"433","Mouse0410",28,"APOE3","Male","APOE3 Male","PostInjection","young",1.77061925882926,3.92682010018595,3.6135960748292,0.606248938121133
"434","Mouse0410",29,"APOE3","Male","APOE3 Male","PostInjection","young",1.72038912796497,3.86679339733187,3.48733486587233,0.537449476936352
"435","Mouse0410",30,"APOE3","Male","APOE3 Male","PostInjection","young",1.74263259711465,3.88028496521736,3.55921379410263,0.598096867080217
"436","Mouse0410",31,"APOE3","Male","APOE3 Male","PostInjection","young",1.6978742061957,3.89111094867205,3.56102342031658,0.587975318986707
"437","Mouse0410",32,"APOE3","Male","APOE3 Male","PostInjection","young",1.79141790870547,3.99279000473965,3.59358747536076,0.487891856822975
"438","Mouse0410",33,"APOE3","Male","APOE3 Male","PostInjection","young",1.7211292225155,3.94022416216504,3.58273911823892,0.529981944101214
"439","Mouse0410",34,"APOE3","Male","APOE3 Male","PostInjection","young",1.74968094387021,3.93470872767606,3.58434346043252,0.554652757770168
"440","Mouse0410",35,"APOE3","Male","APOE3 Male","PostInjection","young",1.80321199683562,3.88271300812395,3.55375113251203,0.572371143078407
"441","Mouse0410",36,"APOE3","Male","APOE3 Male","PostInjection","young",1.73848592134678,3.86981113822758,3.51973021348034,0.574565006644999
"442","Mouse0410",37,"APOE3","Male","APOE3 Male","PostInjection","young",1.75191648946933,3.82644832773909,3.5444372478521,0.631105712328844
"443","Mouse0410",38,"APOE3","Male","APOE3 Male","PostInjection","young",1.69080639692967,3.85969409341302,3.51010081747738,0.564404462509734
"444","Mouse0410",39,"APOE3","Male","APOE3 Male","PostInjection","young",1.62208343021834,3.68869346098123,3.37479863539703,0.589470549938941
